idhotel,fechaocupacion,idcliente,idtipohab,idregimen,idsegmento,id_canal,idpais_cliente,NHab,S1H,S2H,S3H,S4H,S5H,S6H,S7H,S8H,S9H,S10H,S11H,S12H,S13H,S14H,S15H,S16H,S17H,S18H,S19H,S20H,S21H,S22H,S23H,S24H,S25H,S26H,S27H,S28H,S29H,S30H,S31H,S32H,S33H,S34H,S35H,S36H,S37H,S38H,S39H,S40H,S41H,S42H,S43H,S44H,S45H,S46H,S47H,S48H,S49H,S50H,S51H,S52H,PreuHab,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,diaAño
PORT_SALOU,2018-09-30,TUI_UK_LTD,DBL,TI,VACAC,DESCONOCIDO,GB,65,65,65,68,68,68,67,65,57,52,50,47,45,45,44,43,45,45,42,41,40,37,37,32,30,30,28,28,32,31,30,30,27,24,19,13,10,8,10,10,8,8,6,6,6,6,6,6,6,6,8,8,8,72.68159399999998,72.68159399999998,72.68159399999998,73.45569499999998,73.45569499999998,73.45569499999998,73.393297,73.106769,71.909633,72.030315,71.806073,71.70472,71.602707,71.602707,71.465579,71.533488,71.959273,72.254222,72.562424,73.919889,74.00879499999998,75.1471,75.1471,72.809205,73.12527299999998,73.12527299999998,73.20565,73.20565,73.793296,73.90393,73.643152,73.643152,72.462762,70.55091,68.423159,64.905177,63.085822,61.26636800000001,63.544913,63.544913,60.02205,60.02205,54.377885,54.377885,54.377885,54.377885,54.377885,54.377885,54.377885,54.377885,71.738635,71.738635,71.738635,273
AV_SUITES,2018-09-30,TUI_UK_LTD,SUI,MP,VACAC,DESCONOCIDO,GB,65,65,66,67,67,57,51,49,43,40,40,37,37,41,41,39,36,37,37,37,38,38,35,33,33,33,33,33,33,33,33,33,31,29,29,31,30,30,32,28,27,27,26,24,24,24,24,24,24,20,20,23,23,54.16275,54.16275,54.521992,52.735911,53.576074,54.202499,53.424539,53.542053,54.085765,54.624015,54.624015,54.41269499999999,54.41269499999999,55.053585,55.053585,55.050272,54.816583,53.33505400000001,53.33505400000001,53.33505400000001,54.338677,54.338677,54.975498,55.464372,58.85358299999999,58.85358299999999,58.85358299999999,58.85358299999999,58.85358299999999,58.85358299999999,58.85358299999999,58.85358299999999,59.62419499999999,60.501099,60.501099,61.806429,60.739371,60.739371,58.470836,56.868807,57.237685,57.237685,57.634939,58.52876,58.52876,58.52876,58.52876,58.52876,58.52876,55.260495,55.260495,56.602572,56.602572,273
AV_SUITES,2018-09-30,TUI_UK_LTD,SUI,TI,VACAC,DESCONOCIDO,GB,59,59,57,58,57,56,53,43,40,34,31,24,20,20,20,22,22,22,22,25,26,25,25,20,22,22,21,21,21,21,21,21,21,17,16,15,15,14,16,19,19,19,19,19,19,19,19,18,19,18,18,18,10,90.227619,90.227619,86.40131600000002,86.018221,87.206898,87.098579,87.297984,89.12204,89.092557,91.976538,93.258725,96.637217,98.155569,98.155569,98.155569,100.800931,101.245559,101.245559,101.245559,101.945817,101.052796,101.945817,101.945817,108.309545,109.694627,109.694627,107.15541,107.15541,107.15541,107.15541,107.15541,107.15541,107.15541,108.571657,108.414204,110.393333,110.393333,112.655194,114.480113,109.921052,109.921052,109.921052,109.921052,109.921052,109.921052,109.921052,109.921052,108.631312,107.220095,107.00505,107.00505,107.00505,121.090908,273
DONAIRE_BEACH,2018-10-01,TUI_UK_LTD,DBL,TI,VACAC,DESCONOCIDO,GB,51,51,50,52,51,50,48,48,46,40,36,33,32,32,30,25,21,20,19,20,20,20,20,20,23,23,23,21,21,21,21,21,21,20,20,18,17,17,16,12,10,10,10,10,10,10,10,10,10,10,10,10,8,75.288983,75.288983,75.351127,75.22923,75.734616,75.62385400000002,75.76727199999998,75.76727199999998,75.923161,76.094545,76.529292,76.649035,76.788636,76.788636,76.913939,76.656726,76.07619,76.27090799999998,76.486124,77.257272,77.257272,77.257272,77.257272,77.257272,76.836363,76.836363,76.836363,77.279653,77.279653,77.279653,77.279653,77.279653,77.279653,77.534545,77.534545,78.129292,78.47914300000002,78.47914300000002,78.162499,75.787878,74.827272,74.827272,74.827272,74.827272,74.827272,74.827272,74.827272,74.827272,74.827272,74.827272,74.827272,74.827272,76.215908,274
DONAIRE_BEACH,2018-10-01,TUI_UK_LTD,DBL,MP,VACAC,DESCONOCIDO,GB,54,54,55,56,49,46,46,42,42,44,42,36,35,35,32,30,31,31,30,31,30,30,30,30,35,33,32,28,28,28,25,25,27,27,27,27,27,25,17,14,10,10,9,5,5,5,3,3,3,3,3,3,4,41.583585,41.583585,41.62090900000001,42.357386,42.694155,42.876778,42.876778,42.934307,42.934307,42.759607,42.891017,43.423358,43.521168,44.167142,43.793607,42.936515,42.841788,42.841788,42.936515,42.783137,42.122272,42.122272,42.122272,42.122272,41.646948,41.856955,41.914985,42.188555,42.188555,43.353165,44.16509,44.16509,44.529966,44.529966,44.529966,44.529966,44.529966,43.988,44.534759,45.506493,47.709091,47.709091,48.565656,48.145454,48.145454,48.145454,56.909091,56.909091,56.909091,56.909091,56.909091,56.909091,52.68181800000001,274
PORT_SALOU,2018-10-01,TUI_UK_LTD,DBL,MP,VACAC,DESCONOCIDO,GB,84,84,85,90,90,91,91,89,83,79,71,65,65,61,59,57,56,54,53,46,41,39,39,34,37,37,33,26,28,24,22,22,19,17,17,16,15,13,10,12,12,12,12,12,12,9,9,6,6,6,4,4,4,41.049834,41.049834,41.016093,41.33237,41.33237,41.297749,41.297749,41.204338,40.897094,40.975543,40.624515,40.514331,40.537408,41.027193,42.416943,42.565544,42.643824,42.80908400000001,43.443046,44.432802,44.452324,44.177846,44.177846,44.417904,45.235617,45.235617,46.035526,42.067651,42.049832,44.683138,46.039663,46.039663,46.658365,47.655606,47.655606,48.247718,48.918778,50.570618,43.51272700000001,41.942424,41.942424,41.942424,41.942424,41.942424,41.942424,42.19898900000001,42.19898900000001,46.934848,46.934848,46.934848,45.204545,45.204545,45.204545,274
PORT_SALOU,2018-10-01,TUI_UK_LTD,DBL,TI,VACAC,DESCONOCIDO,GB,65,65,65,68,68,68,67,65,57,52,50,47,45,45,44,43,45,45,42,41,40,37,37,32,30,30,28,28,32,31,30,30,27,24,19,13,10,8,10,10,8,8,6,6,6,6,6,6,6,6,8,8,8,75.43972,75.43972,75.43972,75.70240600000002,75.70240600000002,75.70240600000002,75.673541,75.753006,74.880222,75.069754,74.96709,74.87408,74.91292800000002,74.91292800000002,74.85103199999998,74.99767299999998,75.22909,76.376625,76.710886,77.189422,77.360067,78.77009699999998,78.77009699999998,76.998294,77.946363,77.946363,77.96850500000002,77.96850500000002,79.157186,79.440849,79.36463499999998,79.36463499999998,78.819965,76.948975,76.67239000000002,76.682025,78.395724,80.403746,78.854815,78.854815,79.49465500000002,79.49465500000002,80.341359,80.341359,80.341359,80.341359,80.341359,80.341359,80.341359,80.341359,77.846928,77.846928,77.846928,274
AV_SUITES,2018-10-01,TUI_UK_LTD,SUI,MP,VACAC,DESCONOCIDO,GB,66,66,67,67,67,57,51,49,43,40,40,37,37,41,41,39,36,37,37,37,38,38,35,33,33,33,33,33,33,33,33,33,31,29,29,31,30,30,32,28,27,27,26,24,24,24,24,24,24,20,20,23,23,56.60849399999999,56.60849399999999,56.35789200000001,55.182858,55.532926,55.521571,54.898796,55.076484,55.834302,56.50369300000001,56.50369300000001,56.641339,56.641339,58.14272,58.14272,58.297825,57.878704000000006,56.314415,56.314415,56.314415,57.239634,57.239634,58.125109,58.804868000000006,60.499473,60.499473,60.499473,60.499473,60.499473,60.499473,60.499473,60.499473,61.376272,62.374009,62.374009,63.55850600000001,62.54985,62.54985,60.681229,55.876788,56.208925,56.208925,56.566611,57.37140400000001,57.37140400000001,57.37140400000001,57.37140400000001,57.37140400000001,57.37140400000001,53.871669,53.871669,53.67734,53.67734,274
AV_SUITES,2018-10-01,TUI_UK_LTD,SUI,TI,VACAC,DESCONOCIDO,GB,59,59,57,58,57,56,53,43,40,34,31,24,20,20,20,22,22,22,22,25,26,25,25,20,22,22,21,21,21,21,21,21,21,17,16,15,15,14,16,19,19,19,19,19,19,19,19,18,19,18,18,18,10,87.081509,87.081509,85.414034,85.225861,86.400637,86.27792099999998,86.430874,87.88414300000002,87.76181700000002,91.301336,92.518181,95.250757,96.491817,96.491817,96.491817,96.347933,96.792561,96.792561,96.792561,96.331999,95.654894,96.331999,96.331999,101.292272,101.844214,101.844214,100.938094,100.938094,100.938094,100.938094,100.938094,100.938094,100.938094,100.45294,99.788067,101.19212,101.19212,102.796752,105.853976,103.274162,103.274162,103.274162,103.274162,103.274162,103.274162,103.274162,103.274162,101.615151,103.81531,103.41111,103.41111,103.41111,117.858181,274
DONAIRE_BEACH,2018-10-02,Huespedes,DBL,MP,DESCONOCIDO,DESCONOCIDO,ES,47,47,44,48,52,49,43,40,41,42,45,40,38,39,38,35,35,32,31,31,30,29,28,30,30,30,26,26,23,23,23,24,23,24,23,18,16,14,11,13,9,9,9,9,9,8,8,8,8,8,7,7,1,52.740149,52.740149,52.75672900000001,53.762683,56.752966,56.79071800000001,57.600413,57.618398,57.299546,57.791222,57.958474,59.516126,62.28336,65.396371,65.404409,66.932579,66.932579,68.597992,69.197927,69.197927,69.122555,68.371767,68.96069399999999,70.423007,70.423007,70.423007,71.219204,71.219204,67.50709599999999,67.50709599999999,67.50709599999999,66.550361,67.269942,63.302255,63.40630600000001,68.74896600000001,69.728951,73.975944,77.539631,79.594363,74.571686,74.571686,74.571686,74.571686,75.15249399999998,77.131783,77.131783,77.131783,77.131783,77.131783,74.568792,74.568792,47.49091,275
DONAIRE_BEACH,2018-10-02,TUI_UK_LTD,DBL,MP,VACAC,DESCONOCIDO,GB,55,55,51,50,45,43,42,38,38,38,35,32,32,31,30,28,28,28,27,27,25,25,24,23,24,22,21,19,20,21,18,18,18,18,18,18,16,14,13,12,8,8,7,7,7,7,5,5,5,5,4,4,5,40.496445,40.496445,40.764793,41.086816,41.515655,41.4593,41.494046,41.412079,41.412079,41.412079,41.533115,41.676844,41.676844,41.730936,40.912876,40.91314600000001,40.91314600000001,40.91314600000001,40.946967,40.946967,41.022724,41.022724,41.002838,41.046439,40.23636,40.257848,40.356706,40.394254,40.283633,41.34675,42.708834,42.708834,42.708834,42.708834,42.708834,42.708834,41.911075,42.206813,42.376568,42.574615,43.861923,43.861923,44.413626,44.413626,44.413626,44.413626,48.179077,48.179077,48.179077,48.179077,50.223846,50.223846,48.179077,275
DONAIRE_BEACH,2018-10-02,TUI_UK_LTD,DBL,TI,VACAC,DESCONOCIDO,GB,49,50,46,49,50,46,44,44,44,42,38,37,33,33,31,27,26,26,28,28,28,27,27,27,26,26,26,25,26,24,24,24,24,18,18,16,16,16,17,13,11,12,12,12,12,12,12,12,12,12,12,10,8,75.588737,75.856962,76.423576,76.88929399999998,77.022417,77.24571,77.475887,77.475887,77.434565,77.727986,78.31179300000002,78.231768,77.57776700000002,77.57776700000002,77.925893,77.662389,78.086467,78.086467,79.607985,80.730062,80.730062,80.625789,80.625789,80.625789,76.765034,76.765034,76.765034,76.948363,77.17692199999998,76.835605,76.835605,76.835605,76.835605,78.775757,78.775757,79.599999,79.599999,79.599999,79.05668399999998,77.139859,76.512396,75.666666,75.666666,75.666666,75.666666,75.666666,75.666666,75.666666,75.666666,75.666666,75.666666,76.363636,77.40909,275
TAURUS_AQUAPARK,2018-10-02,Otros,DBL,PC,DESCONOCIDO,DESCONOCIDO,ES,53,53,53,46,46,46,46,46,46,46,46,45,45,44,43,42,40,38,38,38,38,38,38,38,36,36,35,11,11,10,10,10,7,4,2,2,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,40.953858,40.953858,42.287289,47.702549,47.702549,47.702549,47.702549,47.702549,47.702549,47.702549,47.702549,47.135615,47.135615,47.194483,46.735528,46.787672,47.456601,48.133743,48.133743,48.133743,48.133743,48.133743,48.133743,48.133743,48.333093,48.333093,49.043908,45.211405,45.211405,45.723455,45.723455,45.723455,45.89065,46.899547,71.637732,71.637732,70.48576,70.48576,70.48576,73.455914,73.455914,73.455914,73.455914,73.455914,73.455914,73.455914,73.455914,73.455914,73.455914,73.455914,73.455914,73.455914,73.455914,275
PORT_SALOU,2018-10-02,TUI_UK_LTD,DBL,TI,VACAC,DESCONOCIDO,GB,69,69,68,73,68,69,71,66,54,48,47,44,42,42,41,40,41,42,45,46,45,45,45,40,42,32,30,27,31,30,30,30,25,23,19,14,11,9,10,10,8,8,4,4,4,4,4,4,4,4,6,6,6,76.60794399999997,76.60794399999997,76.59281999999997,76.41522900000002,76.32544,76.239037,76.80080600000002,77.17827700000002,77.02260799999998,78.024109,78.032358,79.563552,79.82848299999998,79.82848299999998,79.881949,80.449453,81.507292,81.601275,80.67432099999998,80.778239,81.009674,81.345028,81.345028,80.249453,80.36311500000002,80.23900400000002,78.17615,77.953298,78.440262,78.70948299999998,78.70948299999998,78.70948299999998,78.701562,76.86533399999998,75.841768,76.856686,78.62751800000002,80.463936,79.912997,79.912997,74.70909,74.70909,71.965908,71.965908,71.965908,71.965908,71.965908,71.965908,71.965908,71.965908,71.43181700000002,71.43181700000002,71.43181700000002,275
AV_SUITES,2018-10-02,TUI_UK_LTD,SUI,MP,VACAC,DESCONOCIDO,GB,61,60,60,61,62,59,52,51,44,42,42,39,39,40,40,40,37,38,38,37,38,37,36,33,34,33,33,33,33,33,33,33,31,29,29,31,30,30,32,28,27,27,26,24,24,24,24,24,24,20,20,23,23,50.99463400000001,51.062726,51.336362,50.833978,51.678591,52.220864,51.471226,51.418077,51.762275,51.993379,51.993379,51.590539,51.590539,52.470321,52.470321,52.470321,51.590028,50.232396,50.232396,50.322215,50.97306500000001,50.639168,51.198842,51.588819,53.095944,52.43053199999999,52.43053199999999,52.43053199999999,52.43053199999999,52.43053199999999,52.43053199999999,52.43053199999999,52.786754,53.192111,53.192111,53.543353,52.200858,52.200858,52.726611,50.303978,50.429714,50.429714,50.565123,50.869792,50.869792,50.869792,50.869792,50.869792,50.869792,48.865834,48.865834,53.473388,53.473388,275
AV_SUITES,2018-10-02,TUI_UK_LTD,SUI,TI,VACAC,DESCONOCIDO,GB,58,58,53,52,51,51,42,34,29,26,25,25,21,19,19,21,20,20,18,21,22,20,20,16,16,16,15,15,15,15,15,15,15,15,14,14,14,13,15,17,18,18,14,14,14,14,14,14,14,14,14,14,6,86.767437,86.767437,83.866252,86.984045,88.188902,88.188902,88.10145899999998,89.665439,90.079543,91.38942,91.895906,91.895906,92.43885,94.932413,94.932413,97.657464,96.469883,96.469883,99.54987,97.557897,96.70196,96.881247,96.881247,102.118604,102.118604,102.118604,105.851205,105.851205,105.851205,105.851205,105.851205,105.851205,105.851205,105.851205,103.69772,103.69772,103.69772,101.21293,104.685145,102.238229,105.08446200000002,105.08446200000002,96.5987,96.5987,96.5987,96.5987,96.5987,96.5987,96.5987,96.5987,96.5987,96.5987,116.987878,275
DONAIRE_BEACH,2018-10-03,Huespedes,DBL,MP,DESCONOCIDO,DESCONOCIDO,ES,51,51,49,52,58,54,47,45,46,44,45,40,37,36,36,33,33,29,28,28,28,27,26,27,27,27,23,23,23,23,23,24,24,24,23,18,16,14,10,12,8,8,7,7,7,6,6,6,6,6,5,5,1,52.107593,52.107593,52.036104,53.12353100000001,56.410751,56.572557,55.949029,55.601512,54.902664,52.833882,53.628986,55.201928,55.895205,58.87045,59.280677,59.844623,59.844623,60.548584,60.925319,60.925319,60.925319,61.53198100000001,61.90314100000001,63.131644,63.131644,63.131644,62.503356,62.503356,62.67134,62.67134,62.67134,61.916095,62.37064,57.607383,57.46383,61.15580300000001,61.186642000000006,63.921098,65.534992,75.48027900000002,67.772726,67.772726,71.090908,71.090908,68.83896,73.240139,73.240139,73.240139,73.240139,73.240139,68.873622,68.873622,47.49091,276
DONAIRE_BEACH,2018-10-03,TUI_UK_LTD,DBL,TI,VACAC,DESCONOCIDO,GB,49,50,46,49,50,46,44,44,44,42,38,37,33,33,31,27,26,26,28,28,28,27,27,27,26,26,26,25,26,24,24,24,24,18,18,16,16,16,17,13,11,12,12,12,12,12,12,12,12,12,12,10,8,74.603153,74.518363,74.682015,75.11001800000003,75.278727,75.35039499999998,75.494421,75.494421,75.453098,75.652164,75.73564499999998,75.585994,75.365013,75.365013,75.39442700000002,74.653198,76.841012,76.841012,78.451491,79.156037,79.156037,78.993466,78.993466,78.993466,75.176573,75.176573,75.176573,75.40727199999998,75.632866,75.162878,75.162878,75.162878,75.162878,76.545454,76.545454,77.090908,77.090908,77.090908,76.802138,75.090908,73.553718,72.954545,72.954545,72.954545,72.954545,72.954545,72.954545,72.954545,72.954545,72.954545,72.954545,73.690908,74.795454,276
BAHIA_TOSSA,2018-10-03,Otros,DBL,MP,DESCONOCIDO,DESCONOCIDO,ES,59,59,62,61,60,60,58,14,14,13,11,10,9,9,9,6,3,3,3,3,3,1,2,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.01941400000001,62.01941400000001,61.213342,61.15871800000001,61.102272,61.102272,60.98354200000001,60.835064,62.448701,61.727971,64.500826,64.496363,64.49090799999999,64.49090799999999,64.49090799999999,64.463636,48.730302,48.730302,48.730302,48.730302,48.730302,64.372727,58.095454,56.81818199999999,56.81818199999999,56.81818199999999,56.81818199999999,56.81818199999999,56.81818199999999,56.81818199999999,56.81818199999999,56.81818199999999,56.81818199999999,56.81818199999999,56.81818199999999,56.81818199999999,56.81818199999999,56.81818199999999,56.81818199999999,56.81818199999999,56.81818199999999,56.81818199999999,56.81818199999999,56.81818199999999,56.81818199999999,56.81818199999999,56.81818199999999,56.81818199999999,56.81818199999999,56.81818199999999,56.81818199999999,56.81818199999999,56.81818199999999,276
TAURUS_AQUAPARK,2018-10-03,Otros,DBL,PC,DESCONOCIDO,DESCONOCIDO,ES,134,136,137,79,79,79,79,79,79,79,79,78,78,77,76,75,73,71,71,71,71,71,71,71,71,71,70,10,10,10,10,10,7,4,2,2,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,46.603093,46.701978,47.108287,44.295845,44.295845,44.295845,44.295845,44.295845,44.295845,44.295845,44.295845,43.925092,43.925092,43.917036,43.615705,43.603308,43.882602,44.14434,44.14434,44.14434,44.14434,44.14434,44.14434,44.14434,44.14434,44.14434,44.439908,48.336636,48.336636,48.336636,48.336636,48.336636,49.623767,53.432502,73.455914,73.455914,70.48576,70.48576,70.48576,73.455914,73.455914,73.455914,73.455914,73.455914,73.455914,73.455914,73.455914,73.455914,73.455914,73.455914,73.455914,73.455914,73.455914,276
PORT_SALOU,2018-10-03,TUI_UK_LTD,DBL,TI,VACAC,DESCONOCIDO,GB,69,69,68,73,68,69,71,66,54,48,47,44,42,42,41,40,41,42,45,46,45,45,45,40,42,32,30,27,31,30,30,30,25,23,19,14,11,9,10,10,8,8,4,4,4,4,4,4,4,4,6,6,6,76.659459,76.659459,76.645093,77.161307,76.86434399999997,77.361699,78.511637,79.01871700000002,79.29392,80.410206,80.469224,80.860721,81.187422,81.187422,81.274033,81.876338,82.075585,82.156036,82.468926,82.533831,82.80428,83.99221899999998,83.99221899999998,83.227542,83.038135,79.225936,76.67424100000002,76.284511,75.727272,75.90606,75.90606,75.90606,75.272363,73.13794399999998,72.525836,72.486363,68.205538,67.725961,67.989729,67.989729,65.57807,65.57807,56.999323,56.999323,56.999323,56.999323,56.999323,56.999323,56.999323,56.999323,70.666666,70.666666,70.666666,276
AV_SUITES,2018-10-03,TUI_UK_LTD,SUI,MP,VACAC,DESCONOCIDO,GB,60,59,59,61,62,59,52,51,44,42,42,39,39,40,40,40,37,38,38,37,38,37,36,33,34,33,33,33,33,33,33,33,31,29,29,31,30,30,32,28,27,27,26,24,24,24,24,24,24,20,20,23,23,52.936059,53.038211,53.439752,52.098956,52.923166,52.58089200000001,51.563985,51.512655,51.498759,51.717315,51.717315,51.479719,51.479719,52.362272,52.362272,52.362272,52.360687,50.982774,50.982774,51.092874,52.155501,51.853561,51.99090800000001,52.452891,53.934603,53.29460400000001,53.29460400000001,53.29460400000001,53.29460400000001,53.29460400000001,53.29460400000001,53.29460400000001,52.798655,53.204832,53.204832,54.98088900000001,53.686313,53.686313,52.371662,50.303978,50.429714,50.429714,50.565123,50.869792,50.869792,50.869792,50.869792,50.869792,50.869792,48.865834,48.865834,55.904778,55.904778,276
AV_SUITES,2018-10-03,TUI_UK_LTD,SUI,TI,VACAC,DESCONOCIDO,GB,58,58,53,52,51,51,42,34,29,26,25,25,21,19,19,21,20,20,18,21,22,20,20,16,16,16,15,15,15,15,15,15,15,15,14,14,14,13,15,17,18,18,14,14,14,14,14,14,14,14,14,14,6,91.80133,91.80133,88.76440600000002,88.677707,88.993135,89.676914,89.078027,91.085692,91.744667,93.246674,93.82745,93.82745,94.738307,97.473918,97.473918,101.496315,100.500677,100.500677,106.28358,105.906162,104.416625,105.367379,105.367379,112.376838,112.376838,112.376838,115.628627,115.628627,115.628627,115.628627,115.628627,115.628627,115.628627,115.628627,114.173529,114.173529,114.173529,112.49457,110.3559,106.634885,105.08446200000002,105.08446200000002,101.937496,101.937496,101.937496,101.937496,101.937496,101.937496,101.937496,101.937496,101.937496,101.937496,116.987878,276
DONAIRE_BEACH,2018-10-04,Huespedes,DBL,MP,DESCONOCIDO,DESCONOCIDO,ES,52,51,50,53,59,57,50,48,49,47,49,41,37,37,37,34,34,31,30,30,30,29,28,29,29,29,25,25,25,25,25,26,26,23,22,19,18,16,12,14,10,10,9,9,9,8,8,8,8,8,7,7,3,56.226429,56.134612,56.925394,58.080714,57.490917,57.21323100000001,56.523702,56.221848,55.700623,55.64542900000001,59.270402,62.858197,66.00453399999999,67.11239599999999,69.01473,70.211217,70.211217,71.797053,72.523622,72.523622,72.523622,73.613778,70.79479,71.487914,71.487914,71.487914,72.011983,72.011983,70.312531,70.312531,70.312531,69.32149,69.74107,70.97211899999998,71.429529,72.72223000000002,73.378516,76.621853,81.75338,73.25614399999998,66.200447,66.200447,68.606557,68.606557,70.399487,68.58465,68.58465,68.58465,68.58465,68.58465,64.800639,64.800639,52.242424,277
DONAIRE_BEACH,2018-10-04,TUI_UK_LTD,DBL,MP,VACAC,DESCONOCIDO,GB,55,55,51,50,45,43,42,38,38,38,35,32,32,31,30,28,28,28,27,27,25,25,24,23,24,22,21,19,20,21,18,18,18,18,18,18,16,14,13,12,8,8,7,7,7,7,5,5,5,5,4,4,5,41.378635,41.378635,41.716175,42.400316,42.821614,42.960252,43.030734,43.110524,43.110524,43.110524,43.37714,43.693747,43.693747,43.812901,43.06424000000001,43.28311400000001,43.28311400000001,43.28311400000001,43.404711,42.120788,42.290451,42.290451,42.372629,42.475787,41.529353,41.668385,41.834412,42.02750800000001,42.380678,42.267312,43.214011,43.214011,43.214011,43.214011,43.214011,43.214011,42.479399,42.833599,43.051568,42.72613,44.089196,44.089196,44.673366,44.673366,44.673366,44.673366,48.542713,48.542713,48.542713,48.542713,50.678392,50.678392,48.179077,277
DONAIRE_BEACH,2018-10-04,TUI_UK_LTD,DBL,TI,VACAC,DESCONOCIDO,GB,49,50,46,49,50,46,44,44,44,42,38,37,33,33,31,27,26,26,28,28,28,27,27,27,26,26,26,25,26,24,24,24,24,18,18,16,16,16,17,13,11,12,12,12,12,12,12,12,12,12,12,10,8,74.482374,74.399999,74.975493,74.861038,75.034727,75.643873,75.801239,75.801239,75.759917,75.97359200000002,76.229186,76.092874,75.579063,75.579063,75.79824,75.116834,77.32248100000002,77.32248100000002,77.15334200000002,77.75399200000003,77.75399200000003,77.53949300000002,77.53949300000002,77.53949300000002,75.215733,75.215733,75.215733,75.447999,75.73426500000002,75.272726,75.272726,75.272726,75.272726,76.383838,76.383838,76.90909,76.90909,76.90909,76.631015,75.23076800000003,73.719008,73.590908,73.590908,73.590908,73.590908,73.590908,73.590908,73.590908,73.590908,73.590908,73.590908,73.872727,75.022727,277
BAHIA_TOSSA,2018-10-04,Otros,DBL,MP,DESCONOCIDO,DESCONOCIDO,ES,59,59,62,62,61,61,59,15,16,15,13,12,11,11,11,8,5,5,5,5,5,3,4,5,5,5,2,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.602834,62.602834,62.535321,62.535321,62.502368,62.502368,62.733265,67.72720699999999,66.519824,66.166601,68.139504,64.273484,64.24876,64.24876,64.24876,64.137499,54.501817,54.501817,54.501817,54.501817,54.501817,63.563636,61.238636,61.427272,61.427272,61.427272,75.840908,75.840908,75.840908,75.840908,75.840908,75.840908,87.136363,87.136363,87.136363,87.136363,87.136363,87.136363,87.136363,87.136363,87.136363,87.136363,87.136363,87.136363,87.136363,87.136363,87.136363,87.136363,87.136363,87.136363,87.136363,87.136363,87.136363,277
TAURUS_AQUAPARK,2018-10-04,Otros,DBL,PC,DESCONOCIDO,DESCONOCIDO,ES,136,138,138,79,79,79,79,79,79,79,79,78,78,77,76,75,73,71,71,71,71,71,71,71,71,71,70,10,10,10,10,10,7,4,2,2,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,45.034711,45.154893,45.896679,42.775672,42.775672,42.775672,42.775672,42.775672,42.775672,42.775672,42.775672,42.38543,42.38543,42.357378,42.591745,42.565696,42.816562,43.04827,43.04827,43.04827,43.04827,43.04827,43.04827,43.04827,43.04827,43.04827,43.328181,44.781817,44.781817,44.781817,44.781817,44.781817,44.545454,44.545454,44.545454,44.545454,52.424242,52.424242,52.424242,44.545454,44.545454,44.545454,44.545454,44.545454,44.545454,44.545454,44.545454,44.545454,44.545454,44.545454,44.545454,44.545454,44.545454,277
PORT_SALOU,2018-10-04,TUI_UK_LTD,DBL,TI,VACAC,DESCONOCIDO,GB,69,69,68,73,68,69,71,66,54,48,47,44,42,42,41,40,41,42,45,46,45,45,45,40,42,32,30,27,31,30,30,30,25,23,19,14,11,9,10,10,8,8,4,4,4,4,4,4,4,4,6,6,6,75.11859,75.11859,75.081564,75.205492,74.604292,75.317576,75.828514,76.132327,75.744225,76.653541,76.63263,76.646838,76.772878,76.772878,76.751818,76.91152199999998,78.055653,78.231817,77.529494,77.701778,77.864848,78.200201,78.200201,76.711522,77.04106,76.491392,74.178697,73.51168299999998,73.83862099999997,73.954454,73.954454,73.954454,73.125345,72.310158,71.52378,70.86668900000002,71.003885,71.146163,71.06791,71.06791,67.225797,67.225797,56.999323,56.999323,56.999323,56.999323,56.999323,56.999323,56.999323,56.999323,70.363636,70.363636,70.363636,277
AV_SUITES,2018-10-04,TUI_UK_LTD,SUI,MP,VACAC,DESCONOCIDO,GB,60,59,59,61,62,59,52,51,44,42,42,39,39,40,40,40,37,38,38,37,38,37,36,33,34,33,33,33,33,33,33,33,31,29,29,31,30,30,32,28,27,27,26,24,24,24,24,24,24,20,20,23,23,52.54073199999999,52.636183,53.315998,51.979259000000006,53.335019,53.96151700000001,53.622071,53.611096,54.304184,54.65633100000001,54.65633100000001,54.458333,54.458333,56.087329,56.087329,56.087329,55.944042,54.47183,54.47183,54.676229000000006,55.2125,54.993182,54.761679,55.475551,56.868361,56.317264,56.317264,56.317264,56.317264,56.317264,56.317264,56.317264,56.924243,57.614943,57.614943,59.10647700000001,57.949421,57.949421,59.86345,58.86601999999999,59.30887,59.30887,59.785784,60.858842,60.858842,60.858842,60.858842,60.858842,60.858842,58.056594,58.056594,56.602572,56.602572,277
