idhotel,fechaocupacion,idcliente,idtipohab,idregimen,idsegmento,id_canal,idpais_cliente,NHab,S1H,S2H,S3H,S4H,S5H,S6H,S7H,S8H,S9H,S10H,S11H,S12H,S13H,S14H,S15H,S16H,S17H,S18H,S19H,S20H,S21H,S22H,S23H,S24H,S25H,S26H,S27H,S28H,S29H,S30H,S31H,S32H,S33H,S34H,S35H,S36H,S37H,S38H,S39H,S40H,S41H,S42H,S43H,S44H,S45H,S46H,S47H,S48H,S49H,S50H,S51H,S52H,PreuHab,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,diaAño
BAHIA_TOSSA,2019-07-16,Huespedes,SUI,MP,DESCONOCIDO,DESCONOCIDO,ES,1,1,1,1,1,1,2,2,2,2,3,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407.918181,407.918181,407.918181,407.918181,407.918181,407.918181,407.918181,407.918181,407.918181,407.918181,314.854544,338.120453,338.120453,338.120453,338.120453,338.120453,338.120453,338.120453,338.120453,338.120453,338.120453,338.120453,338.120453,338.120453,338.120453,338.120453,338.120453,338.120453,338.120453,338.120453,338.120453,338.120453,338.120453,338.120453,338.120453,338.120453,338.120453,338.120453,338.120453,338.120453,338.120453,338.120453,338.120453,338.120453,338.120453,338.120453,338.120453,338.120453,338.120453,338.120453,338.120453,338.120453,338.120453,198
BAHIA_TOSSA,2019-07-16,Huespedes,SUI,PC,DESCONOCIDO,DESCONOCIDO,ES,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,198
BAHIA_TOSSA,2019-07-16,Huespedes,SUI,TI,DESCONOCIDO,DESCONOCIDO,ES,2,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,198
BAHIA_TOSSA,2019-07-16,Otros,DBL,TI,DESCONOCIDO,DESCONOCIDO,OE,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,198
TAURUS_AQUAPARK,2019-07-16,Huespedes,FAM,MP,DESCONOCIDO,DIRECTO,ES,2,2,2,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306.60909,306.60909,306.60909,306.60909,306.60909,306.60909,346.600001,346.600001,346.600001,346.600001,346.600001,346.600001,346.600001,346.600001,346.600001,346.600001,346.600001,346.600001,346.600001,346.600001,346.600001,346.600001,346.600001,346.600001,346.600001,346.600001,346.600001,346.600001,346.600001,346.600001,346.600001,346.600001,346.600001,346.600001,346.600001,346.600001,346.600001,346.600001,346.600001,346.600001,346.600001,346.600001,346.600001,346.600001,346.600001,346.600001,346.600001,346.600001,346.600001,346.600001,346.600001,346.600001,346.600001,198
TAURUS_AQUAPARK,2019-07-16,Huespedes,DBL,TI,DESCONOCIDO,DIRECTO,ES,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313.363638,313.363638,313.363638,313.363638,313.363638,313.363638,313.363638,313.363638,313.363638,313.363638,313.363638,313.363638,313.363638,313.363638,313.363638,313.363638,313.363638,313.363638,313.363638,313.363638,313.363638,313.363638,313.363638,313.363638,313.363638,313.363638,313.363638,313.363638,313.363638,313.363638,313.363638,313.363638,313.363638,313.363638,313.363638,313.363638,313.363638,313.363638,313.363638,313.363638,313.363638,313.363638,313.363638,313.363638,313.363638,313.363638,313.363638,313.363638,313.363638,313.363638,313.363638,313.363638,313.363638,198
TAURUS_AQUAPARK,2019-07-16,Huespedes,FAM,MP,DESCONOCIDO,ONLINE,ES,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362.58182,362.58182,362.58182,362.58182,362.58182,340.503031,340.503031,340.503031,340.503031,340.503031,340.503031,340.503031,340.503031,340.503031,340.503031,340.503031,340.503031,329.463637,329.463637,329.463637,329.463637,329.463637,329.463637,329.463637,329.463637,329.463637,329.463637,329.463637,329.463637,329.463637,329.463637,329.463637,329.463637,329.463637,329.463637,329.463637,329.463637,329.463637,329.463637,329.463637,329.463637,329.463637,329.463637,329.463637,329.463637,329.463637,329.463637,329.463637,329.463637,329.463637,329.463637,329.463637,329.463637,198
TAURUS_AQUAPARK,2019-07-16,Huespedes,FAM,MP,DESCONOCIDO,DESCONOCIDO,ES,5,5,6,6,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,4,4,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304.90909,304.90909,289.478787,289.478787,289.222726,262.057575,262.057575,262.057575,262.057575,262.057575,262.057575,262.057575,262.057575,262.057575,262.057575,262.057575,262.057575,272.00303,272.00303,266.749091,266.749091,266.749091,266.749091,266.749091,256.263636,256.263636,272.442424,272.442424,328.963638,328.963638,328.963638,328.963638,328.963638,328.963638,328.963638,328.963638,328.963638,328.963638,328.963638,328.963638,328.963638,328.963638,328.963638,328.963638,328.963638,328.963638,328.963638,328.963638,328.963638,328.963638,328.963638,328.963638,328.963638,198
TAURUS_AQUAPARK,2019-07-16,Huespedes,FAM,PC,DESCONOCIDO,DESCONOCIDO,ES,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341.857577,341.857577,321.872727,321.872727,321.872727,321.872727,321.872727,357.922728,357.922728,357.922728,357.922728,357.922728,357.922728,357.922728,357.922728,406.118183,406.118183,406.118183,406.118183,406.118183,406.118183,406.118183,406.118183,406.118183,406.118183,406.118183,406.118183,300.424129,406.118183,406.118183,406.118183,406.118183,406.118183,406.118183,406.118183,406.118183,406.118183,406.118183,406.118183,406.118183,406.118183,406.118183,406.118183,406.118183,406.118183,406.118183,406.118183,406.118183,406.118183,406.118183,406.118183,406.118183,406.118183,198
TAURUS_AQUAPARK,2019-07-16,Otros,FAM,TI,DESCONOCIDO,TTOO,CE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346.042911,346.042911,346.042911,346.042911,346.042911,346.042911,346.042911,346.042911,346.042911,346.042911,346.042911,346.042911,346.042911,346.042911,346.042911,346.042911,346.042911,346.042911,346.042911,346.042911,346.042911,346.042911,346.042911,346.042911,346.042911,346.042911,346.042911,346.042911,346.042911,346.042911,346.042911,346.042911,346.042911,346.042911,346.042911,346.042911,346.042911,346.042911,346.042911,346.042911,346.042911,346.042911,346.042911,346.042911,346.042911,346.042911,346.042911,346.042911,346.042911,346.042911,346.042911,346.042911,346.042911,198
TAURUS_AQUAPARK,2019-07-16,Otros,FAM,TI,DESCONOCIDO,DESCONOCIDO,EAU,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320.363638,320.363638,320.363638,320.363638,320.363638,320.363638,320.363638,320.363638,320.363638,320.363638,320.363638,320.363638,320.363638,320.363638,320.363638,320.363638,320.363638,320.363638,320.363638,320.363638,320.363638,320.363638,320.363638,320.363638,320.363638,320.363638,320.363638,320.363638,320.363638,320.363638,320.363638,320.363638,320.363638,320.363638,320.363638,320.363638,320.363638,320.363638,320.363638,320.363638,320.363638,320.363638,320.363638,320.363638,320.363638,320.363638,320.363638,320.363638,320.363638,320.363638,320.363638,320.363638,320.363638,198
TAURUS_AQUAPARK,2019-07-16,Otros,FAM,TI,DESCONOCIDO,DESCONOCIDO,CE,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,3,3,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357.303129,357.303129,357.303129,357.303129,357.303129,357.303129,357.303129,357.303129,357.303129,357.303129,357.303129,357.303129,357.303129,357.303129,357.303129,357.303129,357.303129,357.303129,357.303129,357.303129,360.118183,360.118183,360.118183,360.118183,364.230305,364.230305,364.230305,373.324002,373.324002,373.324002,373.324002,373.324002,373.324002,373.324002,373.324002,373.324002,373.324002,373.324002,373.324002,373.324002,373.324002,373.324002,373.324002,373.324002,373.324002,373.324002,373.324002,373.324002,373.324002,373.324002,373.324002,373.324002,373.324002,198
TAURUS_AQUAPARK,2019-07-16,Otros,FAM,TI,DESCONOCIDO,TTOO,ES,2,2,2,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334.072729,334.072729,334.072729,334.072729,334.072729,334.072729,347.7818200000001,347.7818200000001,347.7818200000001,347.7818200000001,347.7818200000001,347.7818200000001,347.7818200000001,347.7818200000001,347.7818200000001,347.7818200000001,347.7818200000001,347.7818200000001,347.7818200000001,347.7818200000001,347.7818200000001,347.7818200000001,347.7818200000001,347.7818200000001,347.7818200000001,347.7818200000001,347.7818200000001,347.7818200000001,347.7818200000001,347.7818200000001,347.7818200000001,347.7818200000001,347.7818200000001,347.7818200000001,347.7818200000001,347.7818200000001,347.7818200000001,347.7818200000001,347.7818200000001,347.7818200000001,347.7818200000001,347.7818200000001,347.7818200000001,347.7818200000001,347.7818200000001,347.7818200000001,347.7818200000001,347.7818200000001,347.7818200000001,347.7818200000001,347.7818200000001,347.7818200000001,347.7818200000001,198
TAURUS_AQUAPARK,2019-07-16,Otros,FAM,TI,DESCONOCIDO,DESCONOCIDO,ES,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314.218182,314.218182,314.218182,314.218182,314.218182,314.218182,314.218182,314.218182,314.218182,314.218182,314.218182,314.218182,314.218182,314.218182,314.218182,314.218182,314.218182,320.363636,320.363636,320.363636,320.363636,320.363636,320.363636,320.363636,320.363636,320.363636,320.363636,320.363636,320.363636,320.363636,320.363636,320.363636,320.363636,320.363636,320.363636,320.363636,320.363636,320.363636,320.363636,320.363636,320.363636,320.363636,320.363636,320.363636,320.363636,320.363636,320.363636,320.363636,320.363636,320.363636,320.363636,320.363636,320.363636,198
PORT_SALOU,2019-07-16,Huespedes,FAM,PC,DESCONOCIDO,DESCONOCIDO,ES,4,4,3,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.493182,295.493182,286.063637,298.204545,298.204545,298.204545,293.090908,293.090908,293.090908,293.090908,293.090908,293.090908,293.090908,293.090908,293.090908,293.090908,293.090908,293.090908,293.090908,293.090908,293.090908,293.090908,293.090908,293.090908,293.090908,293.090908,293.090908,293.090908,293.090908,293.090908,293.090908,293.090908,293.090908,293.090908,293.090908,293.090908,293.090908,293.090908,293.090908,293.090908,293.090908,293.090908,293.090908,293.090908,293.090908,293.090908,293.090908,293.090908,293.090908,293.090908,293.090908,293.090908,293.090908,198
PORT_SALOU,2019-07-16,Huespedes,FAM,TI,DESCONOCIDO,DESCONOCIDO,ES,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302.5058180000001,302.5058180000001,302.5058180000001,302.5058180000001,302.5058180000001,302.5058180000001,311.434728,311.434728,311.434728,311.434728,311.434728,311.434728,311.434728,311.434728,311.434728,311.434728,311.434728,311.434728,311.434728,311.434728,311.434728,311.434728,311.434728,311.434728,311.434728,311.434728,373.324002,373.324002,373.324002,373.324002,373.324002,373.324002,373.324002,373.324002,373.324002,373.324002,373.324002,373.324002,373.324002,373.324002,373.324002,373.324002,373.324002,373.324002,373.324002,373.324002,373.324002,373.324002,373.324002,373.324002,373.324002,373.324002,373.324002,198
PORT_SALOU,2019-07-16,Huespedes,FAM,TI,DESCONOCIDO,DIRECTO,ES,3,3,3,3,4,4,4,4,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420.544561,420.544561,376.739392,376.739392,375.599999,375.599999,375.599999,375.599999,356.19999900000005,356.19999900000005,356.19999900000005,317.3999990000001,317.3999990000001,317.3999990000001,317.3999990000001,317.3999990000001,317.3999990000001,317.3999990000001,317.3999990000001,317.3999990000001,317.3999990000001,317.3999990000001,317.3999990000001,317.3999990000001,317.3999990000001,317.3999990000001,317.3999990000001,317.3999990000001,317.3999990000001,317.3999990000001,317.3999990000001,317.3999990000001,317.3999990000001,317.3999990000001,317.3999990000001,317.3999990000001,317.3999990000001,317.3999990000001,317.3999990000001,317.3999990000001,317.3999990000001,317.3999990000001,317.3999990000001,317.3999990000001,317.3999990000001,317.3999990000001,317.3999990000001,317.3999990000001,317.3999990000001,317.3999990000001,317.3999990000001,317.3999990000001,317.3999990000001,198
PORT_SALOU,2019-07-16,TUI_UK_LTD,FAM,TI,VACAC,DESCONOCIDO,GB,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,295.072728,295.072728,295.072728,295.072728,295.072728,295.072728,295.072728,295.072728,295.072728,295.072728,295.072728,295.072728,295.072728,295.072728,295.072728,295.072728,295.072728,295.072728,295.072728,295.072728,295.072728,295.072728,295.072728,295.072728,295.072728,295.072728,295.072728,295.072728,295.072728,295.072728,295.072728,295.072728,295.072728,295.072728,295.072728,295.072728,295.072728,295.072728,295.072728,295.072728,295.072728,295.072728,295.072728,295.072728,295.072728,295.072728,295.072728,295.072728,295.072728,295.072728,295.072728,295.072728,295.072728,198
MAR_MENUDA,2019-07-17,Huespedes,DBL,AD,DESCONOCIDO,DESCONOCIDO,ES,17,16,16,12,10,8,7,4,4,4,2,2,2,2,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298.605347,306.533522,298.352841,283.512121,311.871817,356.704545,382.459739,196.590909,196.590909,196.590909,129.036364,129.036364,129.036364,129.036364,129.036364,129.036364,129.036364,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,109.457063,199
MAR_MENUDA,2019-07-17,Huespedes,FAM,MP,DESCONOCIDO,DESCONOCIDO,ES,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536.936365,536.936365,536.936365,536.936365,536.936365,536.936365,536.936365,536.936365,536.936365,536.936365,536.936365,536.936365,536.936365,536.936365,536.936365,536.936365,536.936365,536.936365,536.936365,536.936365,536.936365,536.936365,536.936365,536.936365,536.936365,536.936365,536.936365,536.936365,536.936365,536.936365,536.936365,536.936365,536.936365,536.936365,536.936365,536.936365,536.936365,536.936365,536.936365,536.936365,536.936365,536.936365,536.936365,536.936365,536.936365,536.936365,536.936365,536.936365,536.936365,536.936365,536.936365,536.936365,536.936365,199
DONAIRE_BEACH,2019-07-17,Huespedes,FAM,PC,DESCONOCIDO,DESCONOCIDO,ES,6,11,11,10,10,10,12,12,12,11,11,10,9,9,9,7,7,7,7,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277.021212,262.350923,258.637128,254.740841,254.740841,254.740841,263.905246,263.905246,263.905246,260.116467,260.116467,259.409932,257.334268,257.334268,257.334268,242.364837,242.364837,242.364837,242.364837,194.730075,194.730075,194.730075,194.730075,194.730075,194.730075,194.730075,194.730075,194.730075,194.730075,194.730075,194.730075,194.730075,194.730075,194.730075,194.730075,194.730075,194.730075,194.730075,194.730075,194.730075,194.730075,194.730075,194.730075,194.730075,194.730075,194.730075,194.730075,194.730075,194.730075,194.730075,194.730075,194.730075,194.730075,199
DONAIRE_BEACH,2019-07-17,Otros,DBL,AD,DESCONOCIDO,DESCONOCIDO,ES,1,1,1,1,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350.390909,350.390909,350.390909,350.390909,207.859091,207.859091,207.859091,92.072728,92.072728,92.072728,92.072728,92.072728,92.072728,92.072728,92.072728,92.072728,92.072728,92.072728,92.072728,92.072728,92.072728,92.072728,92.072728,92.072728,92.072728,92.072728,92.072728,92.072728,92.072728,92.072728,92.072728,92.072728,92.072728,92.072728,92.072728,92.072728,92.072728,92.072728,92.072728,92.072728,92.072728,92.072728,92.072728,92.072728,92.072728,92.072728,92.072728,92.072728,92.072728,92.072728,92.072728,92.072728,92.072728,199
DONAIRE_BEACH,2019-07-17,Otros,FAM,TI,DESCONOCIDO,DESCONOCIDO,ES,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275.127275,275.127275,275.127275,275.127275,275.127275,275.127275,275.127275,275.127275,275.127275,275.127275,275.127275,275.127275,275.127275,275.127275,275.127275,275.127275,275.127275,275.127275,275.127275,275.127275,275.127275,275.127275,275.127275,275.127275,275.127275,275.127275,275.127275,275.127275,275.127275,275.127275,275.127275,275.127275,275.127275,275.127275,275.127275,275.127275,275.127275,275.127275,275.127275,275.127275,275.127275,275.127275,275.127275,275.127275,275.127275,275.127275,275.127275,275.127275,275.127275,275.127275,275.127275,275.127275,275.127275,199
DONAIRE_BEACH,2019-07-17,Otros,FAM,TI,DESCONOCIDO,DESCONOCIDO,GB,3,3,3,4,4,4,4,4,5,5,6,6,6,6,6,7,7,7,7,7,8,8,8,8,8,8,5,6,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280.077895,280.077895,280.077895,262.387967,262.387967,262.387967,262.387967,262.387967,255.66492,255.66492,249.378788,249.378788,249.378788,249.378788,249.378788,246.435066,246.435066,246.435066,246.435066,246.435066,241.795455,241.795455,241.795455,241.795455,241.795455,241.795455,237.145457,235.750002,225.16453,225.16453,225.16453,225.16453,225.16453,225.16453,225.16453,225.16453,225.16453,225.16453,225.16453,225.16453,225.16453,225.16453,225.16453,225.16453,225.16453,225.16453,225.16453,225.16453,225.16453,225.16453,225.16453,225.16453,225.16453,199
BAHIA_TOSSA,2019-07-17,Huespedes,FAM,MP,DESCONOCIDO,DESCONOCIDO,ES,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.572727,279.572727,279.572727,216.590909,216.590909,216.590909,216.590909,216.590909,216.590909,216.590909,216.590909,216.590909,216.590909,216.590909,216.590909,238.52727400000003,238.52727400000003,238.52727400000003,238.52727400000003,238.52727400000003,238.52727400000003,238.52727400000003,238.52727400000003,238.52727400000003,238.52727400000003,238.52727400000003,238.52727400000003,238.52727400000003,238.52727400000003,238.52727400000003,238.52727400000003,238.52727400000003,238.52727400000003,238.52727400000003,238.52727400000003,238.52727400000003,238.52727400000003,238.52727400000003,238.52727400000003,238.52727400000003,238.52727400000003,238.52727400000003,238.52727400000003,238.52727400000003,238.52727400000003,238.52727400000003,238.52727400000003,238.52727400000003,238.52727400000003,238.52727400000003,238.52727400000003,238.52727400000003,238.52727400000003,199
BAHIA_TOSSA,2019-07-17,Huespedes,FAM,PC,DESCONOCIDO,DESCONOCIDO,ES,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282.654544,282.654544,282.654544,282.654544,282.654544,282.654544,315.536363,315.536363,315.536363,315.536363,315.536363,315.536363,315.536363,315.536363,315.536363,315.536363,315.536363,315.536363,315.536363,315.536363,315.536363,315.536363,315.536363,315.536363,315.536363,315.536363,315.536363,315.536363,315.536363,315.536363,315.536363,315.536363,315.536363,315.536363,315.536363,315.536363,315.536363,315.536363,315.536363,315.536363,315.536363,315.536363,315.536363,315.536363,315.536363,315.536363,315.536363,315.536363,315.536363,315.536363,315.536363,315.536363,315.536363,199
BAHIA_TOSSA,2019-07-17,OL_MEDITERRANEO,DBL,TI,VACAC,DESCONOCIDO,ES,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.227726,279.227726,279.227726,279.227726,279.227726,279.227726,279.227726,279.227726,279.227726,279.227726,279.227726,279.227726,279.227726,279.227726,279.227726,279.227726,279.227726,279.227726,279.227726,279.227726,279.227726,279.227726,279.227726,279.227726,279.227726,279.227726,279.227726,279.227726,279.227726,279.227726,279.227726,279.227726,279.227726,279.227726,279.227726,279.227726,279.227726,279.227726,279.227726,279.227726,279.227726,279.227726,279.227726,279.227726,279.227726,279.227726,279.227726,279.227726,279.227726,279.227726,279.227726,279.227726,279.227726,199
BAHIA_TOSSA,2019-07-17,Otros,DBL,TI,DESCONOCIDO,DESCONOCIDO,OE,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,286.681817,199
BAHIA_TOSSA,2019-07-17,Huespedes,SUI,PC,DESCONOCIDO,DESCONOCIDO,ES,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,300.890909,199
BAHIA_TOSSA,2019-07-17,Huespedes,SUI,TI,DESCONOCIDO,DESCONOCIDO,ES,2,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,321.536363,199
