NHab,S2H,S3H,S52H,PreuHab,diaAño,weather,temp,mes,diaSemana,findes,idhotel_DON,idhotel_MME,idhotel_PAV,idhotel_SAL,idhotel_TAU,idhotel_TOS,idcliente_OL_MEDITERRANEO,idcliente_Otros,idcliente_TUI_UK_LTD,idtipohab_FAM,idtipohab_IND,idtipohab_PREM,idtipohab_SUI,idregimen_MP,idregimen_PC,idregimen_TI,idsegmento_VACAC,id_canal_DIRECTO,id_canal_GRUPOS,id_canal_ONLINE,id_canal_TTOO,idpais_cliente_EAU,idpais_cliente_EE,idpais_cliente_ES,idpais_cliente_GB,idpais_cliente_IS,idpais_cliente_OE,temporada_baja,holiday_No festiu,fechaocupacion
7,7,6,0,179.932467,214,3,26.0,8,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2019-08-01
3,3,3,0,164.084849,214,3,26.0,8,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-01
17,17,15,0,222.079894,214,3,26.0,8,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2019-08-01
11,11,11,0,233.705455,214,3,26.0,8,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-08-01
10,10,10,0,239.639001,214,3,26.0,8,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2019-08-01
9,9,9,0,199.474748,214,3,26.0,8,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,2019-08-01
2,1,1,0,158.622728,214,3,26.0,8,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2019-08-01
1,0,0,0,193.363635,214,3,26.0,8,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2019-08-01
1,1,1,0,186.545454,214,3,26.0,8,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2019-08-01
4,4,3,0,200.681819,214,3,26.0,8,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,2019-08-01
0,0,0,0,306.500001,214,3,26.0,8,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2019-08-01
3,3,3,0,296.969697,214,3,26.0,8,4,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2019-08-01
0,0,0,0,413.272728,214,3,26.0,8,4,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2019-08-01
1,1,1,0,403.636366,214,3,26.0,8,4,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2019-08-01
3,3,3,0,164.163636,214,3,26.0,8,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,2019-08-01
10,10,10,0,204.018182,214,3,26.0,8,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-01
4,4,4,0,284.931818,214,3,26.0,8,4,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-08-01
1,1,1,0,290.909091,214,3,26.0,8,4,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2019-08-01
1,1,1,0,336.363636,214,3,26.0,8,4,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-01
3,3,3,0,250.590908,214,3,26.0,8,4,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2019-08-01
1,1,1,0,191.163636,214,3,26.0,8,4,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2019-08-01
2,2,2,0,359.136365,214,3,26.0,8,4,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-08-01
1,1,1,0,345.454546,214,3,26.0,8,4,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2019-08-01
3,3,3,0,362.272726,214,3,26.0,8,4,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,2019-08-01
26,29,30,2,99.379192,214,3,26.0,8,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2019-08-01
0,0,0,0,178.092,214,3,26.0,8,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2019-08-01
12,28,38,30,147.204094,214,3,26.0,8,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,2019-08-01
86,96,107,24,146.05391,214,3,26.0,8,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,2019-08-01
1,1,1,0,56.0,214,3,26.0,8,4,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2019-08-01
3,7,7,0,57.46884100000001,214,3,26.0,8,4,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2019-08-01
2,2,2,0,374.545455,214,3,26.0,8,4,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,2019-08-01
1,1,1,0,277.590909,214,3,26.0,8,4,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-01
1,1,1,0,306.754545,214,3,26.0,8,4,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,2019-08-01
12,17,19,16,94.647342,214,3,26.0,8,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2019-08-01
14,14,17,2,153.41298700000004,214,3,26.0,8,4,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2019-08-01
25,26,27,9,207.981454,214,3,26.0,8,4,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,2019-08-01
1,1,2,4,90.060902,214,3,26.0,8,4,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,2019-08-01
2,2,2,1,76.818182,214,3,26.0,8,4,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,2019-08-01
7,12,16,6,149.514829,214,3,26.0,8,4,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2019-08-01
6,18,24,13,194.395455,214,3,26.0,8,4,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,2019-08-01
1,2,2,0,68.481818,214,1,26.0,8,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2019-08-01
18,18,14,0,88.862261,214,1,26.0,8,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-01
8,5,4,0,175.660227,214,1,26.0,8,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-01
3,3,3,0,232.718181,214,1,26.0,8,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,2019-08-01
1,1,1,0,199.40909,214,1,26.0,8,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2019-08-01
2,2,1,0,220.259092,214,1,26.0,8,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-01
15,16,15,0,250.343029,214,1,26.0,8,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-01
2,2,2,0,90.575352,214,1,26.0,8,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2019-08-01
4,3,3,0,165.613636,214,1,26.0,8,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2019-08-01
6,5,5,0,260.463636,214,1,26.0,8,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2019-08-01
1,0,0,0,146.363636,214,1,26.0,8,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2019-08-01
13,13,12,0,124.150698,214,1,26.0,8,4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-01
9,9,10,0,167.668616,214,1,26.0,8,4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-01
2,2,2,0,267.963636,214,1,26.0,8,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2019-08-01
3,2,2,0,276.842424,214,1,26.0,8,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,2019-08-01
1,0,0,0,158.072728,214,1,26.0,8,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-01
1,1,1,0,161.50909,214,1,26.0,8,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2019-08-01
2,1,1,0,148.321818,214,1,26.0,8,4,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-01
3,3,3,0,134.545455,214,1,26.0,8,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2019-08-01
7,4,2,0,98.758441,214,1,26.0,8,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-01
1,1,1,0,181.83091,214,1,26.0,8,4,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-01
10,7,6,0,92.616363,214,1,26.0,8,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-08-01
1,1,1,0,108.481819,214,1,26.0,8,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2019-08-01
1,0,0,0,169.60909099999995,214,1,26.0,8,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2019-08-01
8,8,8,0,114.393181,214,1,26.0,8,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2019-08-01
2,0,0,0,227.045455,214,1,26.0,8,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2019-08-01
2,2,1,0,118.795455,214,1,26.0,8,4,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-08-01
17,19,15,0,122.760855,214,1,26.0,8,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-08-01
4,4,4,0,114.727272,214,1,26.0,8,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2019-08-01
20,13,9,0,122.67363600000002,214,1,26.0,8,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-01
42,53,67,13,113.414511,214,1,26.0,8,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2019-08-01
1,1,1,0,300.090908,214,1,26.0,8,4,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2019-08-01
3,5,9,0,267.451954,214,1,26.0,8,4,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2019-08-01
1,1,1,0,199.063637,214,1,26.0,8,4,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2019-08-01
1,1,1,0,235.927273,214,1,26.0,8,4,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-01
0,0,0,0,211.072726,214,1,26.0,8,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-01
1,1,1,0,102.181818,214,1,26.0,8,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2019-08-01
7,6,4,0,174.534578,214,1,26.0,8,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-08-01
3,4,4,0,178.724242,214,1,26.0,8,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-01
19,21,26,0,169.479426,214,1,26.0,8,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2019-08-01
1,1,1,0,189.145454,214,1,26.0,8,4,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-01
0,0,0,0,214.909092,214,1,26.0,8,4,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2019-08-01
5,5,4,0,233.727437,214,1,26.0,8,4,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-08-01
6,5,5,0,241.969878,214,1,26.0,8,4,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-01
2,2,2,0,305.6545470000001,214,1,26.0,8,4,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2019-08-01
1,1,1,0,60.545455,214,1,26.0,8,4,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2019-08-01
1,2,2,0,80.18181899999998,214,1,26.0,8,4,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2019-08-01
55,60,56,19,109.107716,214,1,26.0,8,4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2019-08-01
58,73,71,35,153.010697,214,1,26.0,8,4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,2019-08-01
1,0,0,0,124.063637,214,1,26.0,8,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-01
23,34,36,7,136.565318,214,1,26.0,8,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2019-08-01
50,54,54,10,170.060152,214,1,26.0,8,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2019-08-01
4,4,3,0,144.113636,214,1,26.0,8,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2019-08-01
82,91,96,15,217.440464,214,1,26.0,8,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,2019-08-01
8,8,16,11,165.778408,214,1,26.0,8,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2019-08-01
22,15,11,0,278.064348,215,1,28.0,8,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-02
15,10,11,0,325.393034,215,1,28.0,8,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-02
1,1,0,0,141.09091,215,1,28.0,8,5,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2019-08-02
1,1,1,0,161.854546,215,1,28.0,8,5,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019-08-02
1,1,1,0,201.2,215,1,28.0,8,5,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019-08-02
4,5,6,2,169.681818,215,1,28.0,8,5,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2019-08-02
0,0,0,0,185.272726,215,1,28.0,8,5,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2019-08-02
19,13,9,0,111.461855,215,1,27.0,8,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-02
33,17,15,0,135.345796,215,1,27.0,8,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-02
47,22,17,0,165.420638,215,1,27.0,8,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-02
1,1,1,0,306.49091,215,1,27.0,8,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-02
3,1,1,0,176.657576,215,1,27.0,8,5,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-02
1,0,0,0,184.181818,215,1,27.0,8,5,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-02
5,5,2,0,138.516,215,1,27.0,8,5,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-02
11,4,3,0,126.172727,215,1,27.0,8,5,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019-08-02
1,2,2,0,317.890908,215,1,27.0,8,5,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-02
3,5,5,0,270.67575800000003,215,1,27.0,8,5,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-02
1,1,1,1,471.924595,215,1,27.0,8,5,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-02
4,4,3,0,167.801181,215,1,27.0,8,5,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-02
5,5,5,0,180.412946,215,1,27.0,8,5,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-02
1,1,1,0,245.49818,215,1,27.0,8,5,2,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-02
1,1,1,0,316.043636,215,1,27.0,8,5,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-02
20,14,11,0,138.76953999999998,215,1,27.0,8,5,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-02
14,11,11,0,120.850453,215,1,27.0,8,5,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019-08-02
1,1,2,0,515.454546,215,1,27.0,8,5,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2019-08-02
3,3,3,0,162.436364,215,1,27.0,8,5,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-02
2,0,0,0,84.601259,215,1,27.0,8,5,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019-08-02
14,11,9,0,153.722078,215,1,27.0,8,5,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2019-08-02
10,9,10,0,122.364084,215,1,27.0,8,5,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2019-08-02
2,2,2,0,153.0,215,1,27.0,8,5,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2019-08-02
6,4,5,0,146.818907,215,1,27.0,8,5,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-02
1,1,0,0,186.199999,215,1,27.0,8,5,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2019-08-02
1,1,1,0,269.963635,215,1,27.0,8,5,2,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2019-08-02
1,1,1,0,253.090908,215,1,27.0,8,5,2,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-02
3,5,6,3,159.516054,215,1,27.0,8,5,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2019-08-02
1,1,1,0,194.60909,215,1,27.0,8,5,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019-08-02
1,1,1,0,186.063637,215,1,27.0,8,5,2,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019-08-02
1,1,1,2,89.39491,215,1,27.0,8,5,2,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2019-08-02
22,19,24,1,105.194418,215,1,27.0,8,5,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2019-08-02
4,3,3,0,97.454546,215,1,27.0,8,5,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2019-08-02
23,24,29,46,144.480036,215,1,27.0,8,5,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,2019-08-02
1,1,1,1,242.763638,215,1,27.0,8,5,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2019-08-02
11,12,12,3,95.190083,215,1,27.0,8,5,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2019-08-02
0,0,0,0,178.092,215,1,27.0,8,5,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2019-08-02
42,40,44,16,141.02647199999996,215,1,27.0,8,5,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,2019-08-02
2,4,4,4,167.662977,215,1,27.0,8,5,2,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2019-08-02
3,3,3,0,168.054545,215,1,27.0,8,5,2,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2019-08-02
0,0,0,0,194.730075,215,1,27.0,8,5,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2019-08-02
3,3,3,6,214.52727400000003,215,1,27.0,8,5,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,2019-08-02
5,6,6,3,193.567274,215,1,27.0,8,5,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,2019-08-02
21,17,15,0,132.805507,215,1,27.0,8,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-02
33,27,20,0,132.554401,215,1,27.0,8,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-02
3,1,0,0,78.05151500000002,215,1,27.0,8,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2019-08-02
